,bikeid,mean_tripduration
4045,19511,855.8474576271186
138,14696,855.8711656441718
11514,31277,855.875
1752,16738,855.8888888888889
7085,26145,855.9095607235142
2458,17589,855.9240506329114
9675,28957,855.9642857142857
8281,27557,855.9809885931559
4336,19871,855.9912280701755
11194,30936,856.010752688172
5400,21295,856.0190476190476
4999,20825,856.0304347826087
12281,32278,856.0402684563759
9074,28353,856.0447284345048
712,15427,856.0588235294117
6471,25516,856.0701754385965
3590,18950,856.0857142857143
7300,26513,856.0909090909091
4598,20192,856.0992366412214
9150,28429,856.1021126760563
4756,20503,856.1276595744681
10813,30536,856.1428571428571
2946,18174,856.1445086705203
7570,26805,856.2258064516129
1806,16803,856.2377622377622
11746,31524,856.2444444444444
11646,31419,856.2527472527472
7124,26331,856.2710843373494
11149,30888,856.2727272727273
13422,33458,856.2905405405405
114,14664,856.3013698630137
6165,25198,856.3045267489712
468,15126,856.3241758241758
9448,28730,856.3253731343284
1491,16420,856.3456790123457
8789,28065,856.3469945355191
5123,20977,856.359375
4368,19910,856.3622047244095
44,14583,856.37106918239
556,15239,856.4155844155844
13321,33354,856.4293785310734
13346,33380,856.4302325581396
1807,16804,856.4657534246576
4626,20224,856.4661921708185
8148,27422,856.4705882352941
10219,29890,856.4943181818181
7808,27045,856.5066666666667
6439,25483,856.516129032258
4819,20582,856.5187165775401
11560,31326,856.525
9201,28480,856.5471698113207
10496,30189,856.5506329113924
9607,28889,856.5555555555555
12510,32511,856.5608465608466
3456,18787,856.5688888888889
4415,19976,856.5942028985507
6537,25583,856.6
3533,18878,856.6186440677966
8878,28154,856.6296296296297
5557,21471,856.6536585365853
9760,29043,856.6582278481013
687,15400,856.6818181818181
11678,31452,856.7085427135678
8519,27795,856.7543352601156
9103,28382,856.7657004830918
7703,26939,856.7900763358779
11431,31193,856.8036809815951
3566,18919,856.8063063063063
9555,28837,856.8168498168499
9245,28526,856.8288043478261
11053,30786,856.8318181818182
5173,21036,856.8349514563107
12575,32580,856.8943661971831
3951,19395,856.9017094017094
2416,17542,856.9166666666666
1009,15805,856.9465020576132
6658,25704,856.9494047619048
2399,17519,856.9923076923077
8600,27876,857.0162601626016
12183,32175,857.0377358490566
8385,27661,857.046052631579
9535,28817,857.0474683544304
2805,18002,857.0851063829788
2291,17384,857.1121495327103
2967,18199,857.1268656716418
10543,30239,857.1493212669683
13456,33645,857.1739130434783
2378,17494,857.175572519084
9434,28716,857.1864864864865
12875,32896,857.1891891891892
2963,18195,857.1904761904761
9029,28307,857.1907894736842
6775,25823,857.208480565371
6428,25471,857.2162162162163
12048,32036,857.232
710,15425,857.235
3288,18588,857.2444444444444
12946,32968,857.2576687116565
12132,32122,857.2629482071713
7086,26146,857.280701754386
3175,18451,857.2905027932961
1045,15854,857.2989130434783
564,15251,857.3520599250936
7824,27064,857.3778920308483
5426,21323,857.3932038834952
7321,26535,857.4161676646706
9386,28668,857.4207792207792
3801,19218,857.4241245136187
5410,21305,857.4269662921348
5055,20887,857.4351851851852
3178,18454,857.436936936937
4390,19945,857.4397163120567
3832,19256,857.445205479452
13219,33249,857.4525547445255
5416,21312,857.4679802955665
11982,31969,857.4966887417219
10109,29741,857.5170068027211
9102,28381,857.5714285714286
1848,16851,857.5772727272728
7191,26399,857.6111111111111
5120,20973,857.625
13383,33419,857.6280991735537
730,15446,857.6344827586207
6451,25495,857.636815920398
9949,29346,857.6482412060302
2044,17087,857.6526315789474
294,14907,857.6699029126214
1490,16419,857.6730769230769
8498,27774,857.7238372093024
12309,32307,857.7409090909091
11162,30901,857.7519379844962
2725,17913,857.7529411764706
9011,28288,857.7535211267606
6215,25248,857.7588652482269
2583,17736,857.771186440678
8653,27929,857.7970297029703
3624,18996,857.8019801980198
481,15140,857.8019801980198
9208,28487,857.8025477707006
1006,15802,857.8278145695364
3432,18759,857.8325791855203
6328,25364,857.8423236514523
6116,25144,857.8979591836735
1258,16127,857.9055118110236
541,15218,857.9104477611941
5619,21549,857.9238578680203
2420,17546,857.9247311827957
8934,28210,857.930817610063
2863,18076,857.9313725490196
6400,25442,857.9330985915493
12421,32419,857.9476439790576
9464,28746,857.9617021276596
8336,27612,857.9879032258065
9073,28352,857.99
5914,24934,858.0493150684931
10700,30416,858.0576923076923
9565,28847,858.0871934604904
8135,27408,858.0921052631579
5904,24923,858.0995024875622
6504,25550,858.1098484848485
9801,29084,858.119341563786
5069,20906,858.1210762331839
8798,28074,858.126582278481
3628,19001,858.1290322580645
9054,28333,858.1404109589041
3691,19077,858.1694214876034
3540,18886,858.1973094170404
11242,30989,858.1986754966888
8742,28018,858.2213740458016
12529,32531,858.2671755725191
5569,21488,858.2952380952381
7499,26732,858.3060498220641
8949,28225,858.3144104803494
962,15749,858.3270440251572
10991,30722,858.3550724637681
11771,31550,858.3636363636364
6708,25755,858.3870967741935
4719,20342,858.387323943662
2323,17425,858.4
6748,25796,858.4475138121547
8205,27480,858.459940652819
2902,18123,858.46
13273,33305,858.4659090909091
8370,27646,858.4723404255319
13198,33228,858.4727272727273
1567,16511,858.5099337748344
12926,32948,858.5128205128206
2085,17134,858.5384615384615
957,15743,858.5391705069125
4708,20330,858.5436241610738
4797,20553,858.5486111111111
9447,28729,858.5621301775147
1089,15905,858.5769230769231
6743,25791,858.5827338129496
10380,30062,858.5850340136054
9016,28293,858.6491228070175
10802,30525,858.7076923076924
5483,21387,858.7105263157895
1746,16730,858.7110091743119
1623,16576,858.7131147540983
12552,32555,858.7375
13393,33429,858.7409638554217
8805,28081,858.7466666666667
4158,19647,858.7741935483871
9671,28953,858.7747440273038
8556,27832,858.7761904761904
7815,27052,858.8208469055375
8630,27906,858.8260869565217
461,15112,858.8466666666667
732,15448,858.8674242424242
7618,26853,858.8737864077669
4004,19464,858.874213836478
342,14959,858.9029850746268
13336,33369,858.9132420091324
5175,21038,858.9318181818181
5450,21349,858.9365853658536
1453,16376,858.9461077844311
6364,25404,858.9528301886793
12775,32790,858.9716312056737
10702,30418,859.0174418604652
4184,19682,859.0544554455446
11590,31360,859.0683760683761
13049,33075,859.0855855855856
4301,19826,859.1180555555555
11854,31645,859.1273885350319
2983,18216,859.1752577319587
6258,25292,859.1928374655647
5766,24335,859.202479338843
7138,26345,859.2167182662539
6253,25287,859.21926910299
1901,16914,859.2236842105264
9798,29081,859.2394957983194
1032,15836,859.25
1232,16097,859.273631840796
4340,19878,859.2796610169491
3287,18587,859.2820512820513
12431,32429,859.3238095238095
5697,21644,859.3417721518987
12606,32611,859.3834196891191
1676,16646,859.4010695187166
1918,16940,859.4417177914111
532,15205,859.4725738396625
9763,29046,859.48
9951,29348,859.49
3106,18364,859.5353535353536
6452,25496,859.544
7379,26597,859.5454545454545
4616,20212,859.5520833333334
1067,15882,859.5731707317074
5670,21612,859.5909090909091
6357,25397,859.5991189427313
2088,17137,859.6203703703703
1250,16118,859.6288659793814
438,15081,859.6321243523316
2142,17209,859.6331360946746
6141,25170,859.6375838926175
11062,30795,859.6519337016574
11304,31060,859.655737704918
9474,28756,859.6609195402299
3009,18249,859.6666666666666
7506,26739,859.6755319148937
5202,21067,859.7695473251028
10641,30350,859.7795698924731
9285,28566,859.7934426229508
5332,21222,859.8041237113403
9180,28459,859.82096069869
12291,32288,859.8306878306878
4105,19579,859.8547008547008
3263,18562,859.8721804511279
1931,16954,859.8823529411765
7543,26777,859.8872403560831
12262,32258,859.9101123595506
11418,31180,859.936170212766
12347,32345,859.9788732394367
5294,21179,860.0116279069767
1419,16331,860.0392156862745
5362,21254,860.0451127819549
6609,25655,860.0550161812298
2953,18183,860.057915057915
12919,32940,860.0974025974026
4176,19672,860.1061946902655
5809,24824,860.1098901098901
8680,27956,860.1327913279133
7103,26252,860.1417322834645
5735,21695,860.1454545454545
2875,18092,860.1643835616438
6737,25785,860.1823899371069
7406,26624,860.2
8751,28027,860.2114093959732
2452,17583,860.2129032258065
3113,18371,860.2222222222222
6606,25652,860.231939163498
5334,21224,860.245810055866
4165,19656,860.258064516129
12785,32803,860.2620320855615
1386,16289,860.271186440678
4369,19911,860.2736842105263
136,14694,860.2990654205607
4404,19962,860.325
4978,20800,860.3764705882353
3865,19296,860.3932584269663
9148,28427,860.4285714285714
3117,18375,860.4358974358975
5655,21590,860.44375
2331,17433,860.490990990991
7361,26577,860.5250836120401
6464,25509,860.527972027972
13404,33440,860.5771428571428
1538,16477,860.5915492957746
5792,24807,860.6067073170732
4423,19988,860.6338797814208
10797,30520,860.6783216783217
6580,25626,860.7084870848709
704,15419,860.7129629629629
9024,28301,860.7432835820896
568,15255,860.75
3817,19238,860.752427184466
11221,30965,860.7597765363129
171,14733,860.7655172413793
6532,25578,860.771186440678
3329,18636,860.7956989247311
8897,28173,860.804794520548
1898,16906,860.8518518518518
5245,21120,860.8855421686746
755,15478,860.8875
11013,30745,860.8972972972973
4766,20517,860.8991596638656
2498,17633,860.934131736527
11047,30780,860.9461077844311
12584,32589,860.9466666666667
9852,29146,860.965811965812
2396,17515,860.9759036144578
6794,25842,860.9962121212121
5353,21245,861.0
11486,31249,861.0072463768116
6821,25869,861.0111731843575
5968,24991,861.0276243093923
12800,32818,861.0307692307692
11853,31644,861.0347826086957
271,14878,861.045871559633
187,14765,861.0576923076923
2318,17418,861.09375
9018,28295,861.1246006389777
3369,18685,861.1263736263736
279,14888,861.1376811594203
3896,19332,861.1584699453551
12359,32357,861.172972972973
1074,15889,861.2009345794393
11453,31215,861.2024539877301
5755,21873,861.2171717171717
146,14705,861.2245989304813
5421,21317,861.2288557213931
9983,29381,861.2330827067669
6668,25714,861.24
1546,16485,861.2613636363636
4788,20542,861.2923076923076
10420,30105,861.3081395348837
3407,18728,861.34008097166
1925,16947,861.3597883597884
3255,18549,861.4153225806451
10412,30095,861.4242424242424
12957,32981,861.4305555555555
2314,17413,861.437037037037
1842,16844,861.4717741935484
10338,30015,861.4761904761905
987,15782,861.4768518518518
11119,30855,861.4848484848485
6869,25919,861.5083612040133
8987,28263,861.5155555555556
12578,32583,861.5263157894736
11773,31553,861.5365853658536
1924,16946,861.5487804878048
6569,25615,861.5508474576271
3051,18298,861.5783132530121
4339,19877,861.5989847715736
2756,17948,861.6195652173913
9697,28979,861.645
12503,32503,861.6497461928934
3620,18990,861.671875
12782,32800,861.6935483870968
1892,16897,861.7172413793104
2684,17864,861.7241379310345
4239,19750,861.7242990654206
7665,26901,861.7403100775193
7128,26335,861.7932330827068
3153,18417,861.8026315789474
8217,27492,861.8125
7144,26351,861.8258928571429
8079,27352,861.8342245989305
5712,21661,861.8619402985074
8725,28001,861.8792569659443
7781,27018,861.9030303030303
9443,28725,861.9556962025316
2577,17727,861.9661835748792
11827,31616,861.9666666666667
9537,28819,861.9760956175298
9341,28622,861.984984984985
8240,27515,861.9857651245552
1169,16008,861.990990990991
2821,18023,862.03125
3733,19125,862.0798319327731
12928,32950,862.0913978494624
10623,30326,862.1111111111111
9005,28282,862.1148936170213
1162,15999,862.1442307692307
4119,19597,862.1847826086956
2229,17311,862.1981981981982
389,15020,862.2156862745098
3292,18592,862.2173913043479
11208,30951,862.2444444444444
4420,19984,862.2547169811321
9604,28886,862.2631578947369
1603,16553,862.2648648648649
8919,28195,862.2849162011173
11540,31305,862.3417721518987
6491,25537,862.3515151515152
10722,30438,862.3788819875776
5943,24966,862.3920454545455
175,14738,862.4485981308411
6106,25134,862.4820846905537
1052,15864,862.5123966942149
6004,25028,862.5138461538462
10921,30651,862.5277777777778
8807,28083,862.5333333333333
12448,32447,862.5454545454545
2187,17263,862.5549132947976
11347,31103,862.5760368663595
13232,33263,862.5853658536586
5765,22575,862.606334841629
3396,18714,862.6064981949459
2941,18168,862.6086956521739
4329,19861,862.6601941747573
5602,21529,862.6616161616162
11481,31244,862.6627906976744
5211,21077,862.7075098814229
3562,18914,862.7118644067797
4568,20161,862.7123287671233
8594,27870,862.7178217821782
4739,20362,862.7259615384615
2348,17453,862.7358490566038
2169,17242,862.7383720930233
10274,29951,862.7421383647799
7077,26137,862.7662337662338
518,15189,862.7741935483871
11591,31361,862.7865853658536
7002,26059,862.8048780487804
1519,16456,862.8181818181819
7612,26847,862.8215297450425
9118,28397,862.838874680307
7273,26486,862.841628959276
5271,21150,862.8429752066115
6616,25662,862.8463687150838
8495,27771,862.8621700879766
11416,31178,862.896
7904,27145,862.9182692307693
9563,28845,862.9215686274509
2403,17524,862.945652173913
1348,16240,862.9863636363636
8346,27622,862.9894366197183
3382,18698,863.0
1645,16604,863.0046948356808
197,14776,863.066037735849
7645,26881,863.0708661417323
1887,16892,863.0837438423646
774,15505,863.0962962962963
2525,17666,863.1111111111111
7022,26079,863.1153846153846
2881,18099,863.1290322580645
10705,30421,863.1621621621622
5507,21414,863.195
206,14786,863.2009345794393
3661,19041,863.2095238095238
4323,19855,863.2098214285714
4245,19759,863.2183406113537
9524,28806,863.2344632768362
1997,17030,863.2397959183673
1545,16484,863.2516556291391
10766,30487,863.2676056338029
7170,26378,863.2774390243902
1380,16280,863.2841530054645
4610,20206,863.2948717948718
426,15065,863.3040540540541
12351,32349,863.320987654321
3268,18567,863.3265306122449
11117,30853,863.3670212765958
4657,20259,863.3716814159292
1208,16061,863.3819095477387
2208,17286,863.3943661971831
4079,19551,863.4
8931,28207,863.4011976047905
1522,16459,863.4132231404959
2309,17408,863.4351851851852
10122,29757,863.4450867052024
1937,16961,863.4893617021277
6994,26051,863.5
3673,19054,863.5371179039302
6438,25482,863.5406360424029
11251,30998,863.5656565656566
3087,18341,863.5882352941177
2825,18028,863.5882352941177
4062,19531,863.5934065934066
5822,24838,863.5935251798561
5537,21449,863.6210526315789
652,15357,863.6236559139785
807,15552,863.6432748538011
6342,25379,863.6458333333334
12770,32784,863.6666666666666
183,14761,863.6816326530612
10678,30387,863.7455621301775
149,14708,863.7480314960629
29,14566,863.7570422535211
2696,17877,863.7814207650273
1689,16663,863.7972027972028
6048,25074,863.8041237113403
10743,30461,863.8080808080808
5604,21531,863.8388888888888
8748,28024,863.841726618705
854,15609,863.8522727272727
656,15361,863.8571428571429
5147,21007,863.859649122807
11839,31630,863.8741258741259
13412,33448,863.9185185185186
8088,27361,863.9432176656152
7918,27159,863.945
4726,20349,863.9533678756477
12092,32080,864.0089285714286
1421,16334,864.0127659574468
8278,27554,864.025641025641
8690,27966,864.0301886792453
3269,18568,864.0370370370371
1554,16495,864.0449826989619
3400,18720,864.0496183206106
10185,29854,864.0534759358288
3537,18882,864.0540540540541
9433,28715,864.0685279187817
4917,20725,864.0965909090909
7738,26975,864.1030303030303
8855,28131,864.1046153846154
9886,29180,864.1627218934912
13069,33095,864.1733333333333
4473,20051,864.179190751445
2222,17302,864.1867469879518
3118,18376,864.1937172774869
1788,16781,864.2030456852792
10332,30009,864.2222222222222
5185,21048,864.2420634920635
840,15594,864.2429906542056
5628,21562,864.2459893048128
6159,25191,864.2469635627531
558,15241,864.2578125
542,15220,864.3177083333334
3529,18874,864.328125
11409,31171,864.3313609467456
10075,29698,864.3677130044844
1883,16888,864.3827160493827
12647,32654,864.3861386138614
8560,27836,864.3923444976076
6847,25896,864.4264705882352
8339,27615,864.4331550802139
4879,20659,864.4398148148148
5582,21505,864.452380952381
4525,20113,864.4598930481284
5484,21388,864.4718100890208
3734,19127,864.4915966386554
6335,25372,864.5075376884422
5297,21182,864.5088495575221
875,15638,864.5174129353234
13307,33340,864.5217391304348
10036,29454,864.5714285714286
2899,18120,864.5735849056604
12940,32962,864.5760869565217
8969,28245,864.5848214285714
12485,32485,864.5875
3746,19143,864.5992063492064
2857,18068,864.6206896551724
12441,32440,864.6388888888889
669,15379,864.6666666666666
10650,30359,864.7388535031847
8448,27724,864.7679180887372
4831,20596,864.7692307692307
11643,31416,864.7777777777778
2641,17807,864.8148148148148
1239,16105,864.8169934640523
10701,30417,864.8181818181819
3168,18439,864.82722513089
4396,19953,864.8348623853211
11342,31098,864.8379629629629
2587,17741,864.8429752066115
8287,27563,864.85
9823,29110,864.860119047619
3584,18943,864.8640776699029
3318,18625,864.8659793814433
282,14891,864.877358490566
1197,16045,864.8896551724138
11130,30866,864.9043062200957
2441,17569,864.9297297297297
4658,20260,864.9357798165138
8821,28097,864.9433333333334
4125,19606,864.9487179487179
647,15352,864.957627118644
2555,17700,864.9802955665025
5266,21145,864.9938271604939
1528,16466,865.0058139534884
12484,32484,865.0149253731344
1950,16976,865.0239520958083
1425,16339,865.0306748466257
12328,32326,865.0348837209302
3231,18521,865.0434782608696
95,14644,865.0459770114943
7897,27138,865.0609137055837
2393,17511,865.0837438423646
1190,16034,865.1015625
11324,31080,865.1081081081081
5623,21554,865.125
8180,27455,865.125786163522
2926,18150,865.1646341463414
8328,27604,865.1705882352941
12445,32444,865.2011173184358
9032,28310,865.2172619047619
9985,29383,865.2592592592592
10010,29408,865.2673267326733
13190,33220,865.2746478873239
6382,25423,865.2771535580524
230,14820,865.3560975609756
4556,20146,865.3626373626373
1449,16370,865.3935185185185
10506,30200,865.4054054054054
5460,21360,865.42
10519,30213,865.4429530201343
5028,20856,865.4597701149426
4270,19788,865.5202312138729
3285,18585,865.5357142857143
9046,28325,865.5402684563759
7412,26631,865.5403899721448
7391,26609,865.5705521472393
10897,30625,865.5721153846154
6301,25336,865.5987654320987
5086,20935,865.6111111111111
8759,28035,865.6602564102565
5422,21318,865.6760563380282
13209,33239,865.6791443850267
9988,29386,865.719512195122
9582,28864,865.7258064516129
6809,25857,865.7371601208459
989,15784,865.7510729613734
4212,19721,865.7605633802817
2362,17470,865.7766990291262
2955,18186,865.789156626506
7127,26334,865.8407079646017
163,14725,865.8715596330276
8511,27787,865.8736263736264
365,14991,865.8766519823788
2484,17619,865.8905472636816
7551,26786,865.9012345679013
7526,26760,865.915014164306
7980,27221,865.9157088122605
2592,17748,865.9191919191919
10270,29947,865.9322033898305
2050,17094,865.9329268292682
1808,16805,865.9380952380952
7972,27213,865.9507042253521
9903,29212,865.96
8660,27936,865.9778597785978
10561,30258,865.9880952380952
5412,21307,865.9912280701755
5239,21113,866.0058139534884
12160,32152,866.0220994475138
5966,24989,866.0664206642066
782,15518,866.1025641025641
9753,29036,866.1052631578947
5934,24957,866.1054421768707
11036,30769,866.1590909090909
11084,30817,866.2011173184358
3099,18355,866.2021276595744
5022,20850,866.2172413793104
4296,19819,866.236559139785
8351,27627,866.2570422535211
3953,19397,866.2631578947369
8461,27737,866.2671009771987
5493,21398,866.296052631579
1520,16457,866.2972972972973
11299,31054,866.304347826087
1390,16293,866.311377245509
6955,26010,866.3151515151516
2708,17891,866.3157894736842
8952,28228,866.3740458015267
6740,25788,866.3930131004366
10916,30646,866.4198895027624
5672,21616,866.4418604651163
3393,18711,866.4495412844037
4918,20726,866.4721030042919
2233,17315,866.5181818181818
13149,33176,866.5276381909548
5967,24990,866.5294117647059
5767,24336,866.5351681957187
6371,25411,866.5447154471544
838,15592,866.5922330097087
7249,26460,866.5940298507463
9274,28555,866.5987460815047
12172,32164,866.6060606060606
4434,19999,866.6178343949044
4489,20070,866.6208791208791
8999,28276,866.6283185840708
4575,20168,866.6363636363636
8974,28250,866.6646884272997
10464,30152,866.6731707317073
13435,33519,866.698224852071
9034,28312,866.7116564417178
10532,30226,866.7142857142857
4746,20370,866.7244897959183
1271,16143,866.735632183908
2562,17708,866.7752808988764
406,15039,866.7818930041152
4475,20053,866.8129032258065
2346,17450,866.8284671532847
161,14723,866.8305084745763
7555,26790,866.8518518518518
2699,17880,866.8612716763006
4300,19825,866.9121951219512
13184,33214,866.9882352941177
6746,25794,866.9884393063584
833,15587,866.9939393939394
9913,29309,867.0219298245614
10654,30363,867.0229885057471
9895,29189,867.0243161094224
3056,18303,867.0300751879699
9489,28771,867.0310734463277
1822,16820,867.0497237569061
3615,18982,867.0844155844156
6199,25232,867.0853658536586
4969,20790,867.0862068965517
2633,17797,867.096
13153,33183,867.0982142857143
4279,19801,867.1188118811881
8616,27892,867.1219512195122
8376,27652,867.1270903010034
5326,21216,867.1290322580645
2046,17089,867.1343283582089
12543,32546,867.1984126984127
11736,31514,867.2142857142857
12758,32767,867.2403846153846
12245,32240,867.2452830188679
11690,31465,867.2485875706215
874,15637,867.2488479262673
6003,25027,867.271186440678
1289,16169,867.2844444444445
5751,21769,867.3445945945946
6176,25209,867.3768545994066
4448,20014,867.3862433862433
2630,17791,867.3913043478261
9780,29063,867.421052631579
5477,21380,867.4292237442922
7505,26738,867.4558139534884
8856,28132,867.4891304347826
3182,18460,867.4973544973545
2690,17870,867.5090909090909
3580,18938,867.542372881356
3102,18358,867.5555555555555
12177,32169,867.5986394557823
11261,31010,867.6153846153846
13000,33025,867.6180555555555
2956,18187,867.6192893401015
8373,27649,867.6413373860182
1563,16507,867.645
1948,16974,867.6892655367232
9480,28762,867.705069124424
4407,19966,867.7124183006536
5578,21500,867.7457627118644
7489,26722,867.7520325203252
6467,25512,867.7782805429864
13264,33296,867.7861271676301
9611,28893,867.8152173913044
24,14559,867.8167938931298
8627,27903,867.8611987381704
1695,16670,867.890625
6207,25240,867.8908450704225
9971,29369,867.9016393442623
7565,26800,867.9025423728814
1951,16977,867.9083969465648
1445,16364,867.9086294416244
3130,18389,867.9159663865546
1891,16896,867.938864628821
12798,32816,867.9593908629441
2550,17695,867.979381443299
13409,33445,867.989898989899
8679,27955,867.9928315412186
9047,28326,868.0046296296297
6846,25895,868.0265151515151
8921,28197,868.0718954248366
10029,29427,868.0880503144654
7344,26560,868.0963855421687
221,14806,868.1020408163265
11318,31074,868.1043956043956
5233,21105,868.1385767790263
3158,18425,868.158273381295
5107,20958,868.1645569620254
8809,28085,868.1789473684211
6772,25820,868.2202380952381
1715,16696,868.237037037037
2780,17974,868.2384937238494
2040,17083,868.2465753424658
12418,32416,868.2808988764045
11780,31561,868.3525179856115
338,14955,868.3629629629629
2670,17845,868.3789808917197
10136,29775,868.3827160493827
10099,29729,868.4035087719299
2156,17227,868.4385026737968
5505,21412,868.4396551724138
4500,20083,868.4417475728155
11114,30850,868.4641148325359
9769,29052,868.4684210526316
7247,26458,868.4806451612903
315,14929,868.5018450184502
8886,28162,868.5068493150685
9900,29194,868.5264797507788
6427,25470,868.5405405405405
1742,16725,868.55
6674,25721,868.5537974683544
10365,30043,868.5621890547263
4162,19653,868.5725490196079
6487,25533,868.5959302325581
11394,31156,868.6190476190476
8177,27452,868.6222222222223
3474,18806,868.6458333333334
3154,18418,868.6604938271605
9257,28538,868.6725663716815
607,15307,868.7094972067039
12822,32840,868.7254901960785
2729,17917,868.7555555555556
2854,18064,868.7609756097561
8593,27869,868.7777777777778
1461,16385,868.7887323943662
3011,18251,868.8007380073801
9977,29375,868.8273195876288
5095,20944,868.8378378378378
1012,15808,868.8473282442748
5666,21608,868.9261363636364
9313,28594,868.9380530973451
7336,26550,868.9453125
2992,18226,868.9512195121952
11072,30805,868.9589041095891
12298,32295,868.9597989949749
4898,20700,868.9942196531792
6480,25525,869.0310344827586
7274,26487,869.0317919075145
11821,31610,869.0411764705882
5480,21384,869.0691489361702
3082,18335,869.0816326530612
11903,31796,869.0858895705521
319,14934,869.0990990990991
9432,28714,869.103139013453
13035,33060,869.110655737705
4710,20333,869.1182266009852
8132,27405,869.1696969696969
4994,20818,869.2137404580153
12212,32205,869.2386363636364
7324,26538,869.2487562189054
12558,32561,869.290909090909
4713,20336,869.3408071748879
2328,17430,869.3492063492064
2761,17954,869.3502304147465
9538,28820,869.3645320197045
3695,19082,869.367088607595
8473,27749,869.4129213483146
949,15733,869.4368932038835
7102,26249,869.4848484848485
4816,20577,869.509009009009
11323,31079,869.5290697674419
3809,19230,869.5536480686695
3002,18240,869.5940170940171
8596,27872,869.5945945945946
4827,20590,869.626582278481
12639,32645,869.6434426229508
13141,33168,869.6578947368421
2486,17621,869.6860465116279
10608,30309,869.6909090909091
10782,30504,869.7397260273973
8138,27411,869.7397959183673
3410,18731,869.7410714285714
12039,32027,869.7435897435897
8038,27280,869.7490909090909
4683,20304,869.8018018018018
3386,18702,869.8322580645162
2501,17636,869.8426395939086
8698,27974,869.8571428571429
7382,26600,869.9398907103825
9578,28860,869.9509803921569
3722,19110,869.9579831932773
9320,28601,869.9609929078014
9986,29384,869.963190184049
8258,27534,869.9713114754098
99,14648,869.9863945578231
12295,32292,869.9890710382514
7704,26940,870.0045871559633
8668,27944,870.0109489051094
566,15253,870.0454545454545
8350,27626,870.0553846153846
12546,32549,870.0970149253732
1171,16011,870.0975609756098
1111,15933,870.1063829787234
13434,33481,870.1363636363636
12988,33013,870.1533742331288
4203,19709,870.1768292682926
9956,29353,870.177897574124
1117,15941,870.25
1780,16771,870.2519685039371
1675,16645,870.2775119617224
3260,18557,870.3103448275862
4294,19816,870.3350253807107
8539,27815,870.3375
6513,25559,870.3415300546449
10803,30526,870.3722222222223
2372,17486,870.3760683760684
8095,27368,870.3907284768212
1738,16721,870.3913043478261
12414,32412,870.4140625
6523,25569,870.4223107569721
12477,32477,870.4328358208955
7955,27196,870.435975609756
1186,16030,870.4378698224853
8027,27268,870.4425531914893
9200,28479,870.4754098360655
13413,33449,870.4761904761905
2317,17417,870.4802631578947
3725,19113,870.4939024390244
9077,28356,870.5098684210526
6055,25081,870.5103092783505
9708,28990,870.5217391304348
9908,29270,870.5454545454545
6090,25117,870.5827338129496
4773,20525,870.6065573770492
10280,29957,870.6171875
7221,26429,870.6237113402062
735,15452,870.6306306306307
6542,25588,870.6359102244389
8319,27595,870.6826347305389
6505,25551,870.6923076923077
5046,20878,870.7067307692307
725,15441,870.7410714285714
4883,20664,870.7461538461539
2894,18113,870.76
2856,18066,870.7836257309941
10030,29428,870.8060606060606
694,15409,870.8149779735683
366,14992,870.8376623376623
7650,26886,870.8556338028169
4551,20141,870.8595041322315
10416,30100,870.9166666666666
554,15237,870.9208633093525
4558,20149,871.0081300813008
9955,29352,871.0259365994236
5836,24852,871.0649350649351
3707,19094,871.066037735849
3868,19299,871.0714285714286
3706,19093,871.0733333333334
9342,28623,871.125
8667,27943,871.1643059490085
9010,28287,871.184
3970,19418,871.2
5532,21444,871.205
7020,26077,871.2214022140222
2937,18162,871.2222222222222
2743,17935,871.2361111111111
589,15283,871.2450592885375
3327,18634,871.2682926829268
12382,32380,871.2831858407079
12016,32003,871.2946428571429
10644,30353,871.3251231527094
12073,32061,871.3398058252427
1223,16087,871.3435114503817
1642,16599,871.3478260869565
1138,15965,871.4014084507043
6999,26056,871.4362416107383
2311,17410,871.447619047619
9161,28440,871.4657039711192
12265,32261,871.4744525547445
9330,28611,871.477088948787
9794,29077,871.4818481848184
572,15261,871.4928571428571
3823,19247,871.5381165919282
4511,20097,871.5679012345679
6220,25253,871.572
5311,21200,871.5761589403974
6868,25918,871.6227106227107
5907,24927,871.625
586,15278,871.6694214876034
8542,27818,871.6730769230769
3343,18655,871.6761363636364
10525,30219,871.695
10603,30304,871.7062146892655
2509,17646,871.7692307692307
12040,32028,871.8189655172414
8407,27683,871.819018404908
3795,19211,871.8529411764706
3245,18537,871.9007633587786
7053,26111,871.9009900990098
8247,27523,871.9110169491526
2564,17711,872.006711409396
6515,25561,872.0167597765363
9973,29371,872.0358306188925
3266,18565,872.0446927374302
6029,25054,872.0524344569288
3373,18689,872.0558659217877
2425,17551,872.1009174311927
5771,24735,872.1065088757397
7848,27089,872.1294964028777
1923,16945,872.139344262295
12549,32552,872.155737704918
8004,27245,872.1773399014778
2177,17252,872.2121212121212
1604,16554,872.2745098039215
3714,19101,872.3011363636364
4026,19490,872.3312101910828
1622,16575,872.3491124260355
9164,28443,872.3755656108598
5280,21163,872.390243902439
5921,24941,872.3924914675767
13070,33097,872.4069767441861
11957,31928,872.4384615384615
4580,20174,872.4385026737968
1935,16959,872.4495412844037
12717,32726,872.4526315789474
5059,20894,872.4827586206897
2295,17390,872.4972972972973
11443,31205,872.5
